City,Year,Average,Air Quality Station Type
Solling (Landkreis Northeim),2010,53.4915,Background
Solling (Landkreis Northeim),2011,50.459,Background
Solling (Landkreis Northeim),2012,49.203,Background
Solling (Landkreis Northeim),2013,52.561,Background
Solling (Landkreis Northeim),2014,46.949,Background
Solling (Landkreis Northeim),2015,51.987,Background
Solling (Landkreis Northeim),2016,48.598,Background
Solling (Landkreis Northeim),2017,50.332,Background
Solling (Landkreis Northeim),2018,60.053,Background
Solling (Landkreis Northeim),2019,56.65,Background
Solling (Landkreis Northeim),2020,53.089,Background
Solling (Landkreis Northeim),2021,50.226,Background
Solling (Landkreis Northeim),2022,58.533,Background
Solling (Landkreis Northeim),2023,56.109,Background
Solling (Landkreis Northeim),2024,52.333,Background
Solling (Landkreis Northeim),2025,58.987,Background
Sondershausen,1996,60.35,Background
Sondershausen,1997,62.478,Background
Sondershausen,1998,60.09,Background
Sondershausen,1999,64.083,Background
Sondershausen,2000,57.471,Background
Sondershausen,2001,57.359,Background
Sondershausen,2002,57.864,Background
Sondershausen,2003,67.253,Background
Sondershausen,2004,58.732,Background
Sondershausen,2005,60.683,Background
Sondershausen,2006,63.813,Background
Sondershausen,2007,56.881,Background
Sondershausen,2008,59.899,Background
Sondershausen,2009,56.283,Background
Sondershausen,2010,60.362,Background
Sondershausen,2011,59.247,Background
Sondershausen,2012,56.909,Background
Sondershausen,2013,61.767,Background
Sondershausen,2014,55.503,Background
Sondershausen,2015,62.379,Background
Sondershausen,2016,58.38,Background
Sondershausen,2017,59.743,Background
Sondershausen,2018,67.637,Background
Sondershausen,2019,64.115,Background
Sondershausen,2020,60.873,Background
Sondershausen,2021,59.112,Background
Sondershausen,2022,66.796,Background
Sondershausen,2023,65.553,Background
Sondershausen,2024,62.722,Background
Sondershausen,2025,59.451,Background
Sonnenbühl,1994,57.008,Background
Sonnenbühl,1995,61.624,Background
Sonnenbühl,1996,66.649,Background
Sonnenbühl,1997,74.159,Background
Sonnenbühl,1998,72.161,Background
Sonnenbühl,1999,70.5,Background
Sonnenbühl,2000,71.426,Background
Sonnenbühl,2001,72.815,Background
Sonnenbühl,2002,69.873,Background
Sonnenbühl,2003,79.782,Background
Sonnenbühl,2004,70.036,Background
Sonnenbühl,2005,68.078,Background
Sonnenbühl,2006,68.05,Background
Sonnenbühl,2007,63.68,Background
Sonnenbühl,2008,65.548,Background
Sonnenbühl,2009,59.893,Background
Sonnenbühl,2010,60.162,Background
Sonnenbühl,2011,61.428,Background
Sonnenbühl,2012,66.467,Background
Sonnenbühl,2013,63.76,Background
Sonnenbühl,2014,62.253,Background
Sonnenbühl,2015,68.271,Background
Sonnenbühl,2016,64.593,Background
Sonnenbühl,2017,68.695,Background
Sonnenbühl,2018,70.623,Background
Sonnenbühl,2019,68.978,Background
Sonnenbühl,2020,68.319,Background
Sonnenbühl,2021,62.957,Background
Sonnenbühl,2022,66.485,Background
Sonnenbühl,2023,70.553,Background
Sonnenbühl,2024,64.731,Background
Sonnenbühl,2025,70.761,Background
Speyer,1988,40.613,Traffic
Speyer,1989,40.575,Traffic
Speyer,1990,35.626,Traffic
Speyer,1991,34.77,Traffic
Speyer,1992,31.322,Traffic
Speyer,1993,29.764,Traffic
Speyer,1994,30.393,Traffic
Speyer,1995,33.103,Traffic
Speyer,1996,29.332,Traffic
Speyer,1997,30.2665,Traffic
Speyer,1998,33.063500000000005,Traffic
Speyer,1999,34.3985,Traffic
Speyer,2000,31.083999999999996,Traffic
Speyer,2001,33.6985,Traffic
Speyer,2002,33.172,Traffic
Speyer,2003,38.986,Traffic
Speyer,2004,33.936,Traffic
Speyer,2005,33.568,Traffic
Speyer,2006,35.553,Traffic
Speyer,2007,36.193,Traffic
Speyer,2008,38.04,Traffic
Speyer,2009,35.539,Traffic
Speyer,2010,37.653,Traffic
Speyer,2011,37.638,Traffic
Speyer,2012,44.909,Traffic
Speyer,2013,21.463,Background
Speyer,2014,33.12,Background
Speyer,2015,37.175,Background
Speyer,2016,34.281,Background
Speyer,2017,36.64,Background
Speyer,2018,40.744,Background
Speyer,2019,38.84,Background
Speyer,2020,40.518,Background
Speyer,2021,34.698,Background
Speyer,2022,43.373,Background
Speyer,2023,46.89,Background
Speyer,2024,36.609,Background
Speyer,2025,45.07,Background
Spremberg,1991,62.404,Industrial
Spremberg,1992,50.316,Industrial
Spremberg,1993,41.554,Industrial
Spremberg,1994,48.329,Industrial
Spremberg,1995,43.221,Industrial
Spremberg,1996,45.89,Industrial
Spremberg,1997,50.552,Industrial
Spremberg,1998,49.772,Industrial
Spremberg,1999,52.955,Industrial
Spremberg,2000,54.554,Industrial
Spremberg,2001,51.216,Industrial
Spremberg,2002,53.969,Industrial
Spremberg,2003,59.458,Industrial
Spremberg,2004,54.248,Industrial
Spremberg,2005,52.783,Industrial
Spremberg,2006,57.033,Industrial
Spremberg,2007,54.051,Industrial
Spremberg,2008,48.578,Industrial
Spremberg,2009,45.647,Background
Spremberg,2009,48.641,Industrial
Spremberg,2010,51.39,Background
Spremberg,2011,53.282,Background
Spremberg,2012,50.003,Background
Spremberg,2013,50.035,Background
Spremberg,2014,44.984,Background
Spremberg,2015,48.761,Background
Spremberg,2016,45.396,Background
Spremberg,2017,49.556,Background
Spremberg,2018,55.926,Background
Spremberg,2019,54.759,Background
Spremberg,2020,51.314,Background
Spremberg,2021,49.332,Background
Spremberg,2022,54.836,Background
Spremberg,2023,54.564,Background
Spremberg,2024,52.546,Background
Spremberg,2025,62.465,Background
Staufen-Münstertal,1990,84.857,Background
Staufen-Münstertal,1991,95.521,Background
Staufen-Münstertal,1992,100.465,Background
Staufen-Münstertal,1993,95.166,Background
Staufen-Münstertal,1994,83.901,Background
Staufen-Münstertal,1995,83.673,Background
Staufen-Münstertal,1996,90.148,Background
Staufen-Münstertal,1997,103.402,Background
Staufen-Münstertal,1998,85.085,Background
Staufen-Münstertal,1999,83.993,Background
Staufen-Münstertal,2000,81.85,Background
Staufen-Münstertal,2001,81.384,Background
Staufen-Münstertal,2002,78.239,Background
Staufen-Münstertal,2003,93.846,Background
Staufen-Münstertal,2004,83.838,Background
Staufen-Münstertal,2005,84.205,Background
Staufen-Münstertal,2006,82.128,Background
Staufen-Münstertal,2007,85.155,Background
Staufen-Münstertal,2008,78.63,Background
Staufen-Münstertal,2009,79.707,Background
Staufen-Münstertal,2010,79.993,Background
Staufen-Münstertal,2011,77.32,Background
Staufen-Münstertal,2012,80.13,Background
Staufen-Münstertal,2013,76.869,Background
Staufen-Münstertal,2014,81.229,Background
Staufen-Münstertal,2015,81.631,Background
Staufen-Münstertal,2016,77.586,Background
Staufen-Münstertal,2017,84.234,Background
Staufen-Münstertal,2018,84.177,Background
Staufen-Münstertal,2019,85.536,Background
Staufen-Münstertal,2020,77.849,Background
Staufen-Münstertal,2021,76.369,Background
Staufen-Münstertal,2022,82.623,Background
Staufen-Münstertal,2023,79.099,Background
Staufen-Münstertal,2024,75.345,Background
Staufen-Münstertal,2025,83.454,Background
Stendal,1993,37.266,Background
Stendal,1994,34.949,Background
Stendal,1995,39.795,Background
Stendal,1996,39.526,Background
Stendal,1997,42.644,Background
Stendal,1998,42.856,Background
Stendal,1999,46.834,Background
Stendal,2000,42.01,Background
Stendal,2001,40.657,Background
Stendal,2002,41.264,Background
Stendal,2011,51.777,Background
Stendal,2012,51.147,Background
Stendal,2013,53.838,Background
Stendal,2014,48.78,Background
Stendal,2015,53.873,Background
Stendal,2016,50.866,Background
Stendal,2017,50.235,Background
Stendal,2018,57.033,Background
Stendal,2019,56.068,Background
Stendal,2020,53.23,Background
Stendal,2021,51.271,Background
Stendal,2022,55.941,Background
Stendal,2023,56.703,Background
Stendal,2024,56.875,Background
Stendal,2025,58.254,Background
Stralsund,1993,34.756,Traffic
Stralsund,1994,44.915,Traffic
Stralsund,1995,40.464,Traffic
Stralsund,1996,38.363,Traffic
Stralsund,1998,41.963,Traffic
Stralsund,1999,44.193,Traffic
Stralsund,2000,41.389,Traffic
Stralsund,2001,43.078,Traffic
Stralsund,2002,49.259,Traffic
Stralsund,2003,52.846,Traffic
Stralsund,2004,48.597,Traffic
Stralsund,2005,46.554,Traffic
Stralsund,2006,53.321,Traffic
Stralsund,2007,50.022,Traffic
Stralsund,2008,45.978,Traffic
Stralsund,2009,46.551,Traffic
Stralsund,2010,54.521,Traffic
Stuttgart,1984,20.367,Traffic
Stuttgart,1984,32.182,Background
Stuttgart,1985,28.358999999999998,Background
Stuttgart,1986,21.692,Traffic
Stuttgart,1986,27.702,Background
Stuttgart,1988,29.897000000000002,Background
Stuttgart,1989,30.08825,Background
Stuttgart,1990,30.057,Traffic
Stuttgart,1990,34.13225,Background
Stuttgart,1990,36.312,Industrial
Stuttgart,1991,29.092,Traffic
Stuttgart,1991,28.348250000000004,Background
Stuttgart,1991,39.684,Industrial
Stuttgart,1992,32.964,Traffic
Stuttgart,1992,35.6575,Background
Stuttgart,1992,33.868,Industrial
Stuttgart,1993,30.587,Traffic
Stuttgart,1993,32.155,Background
Stuttgart,1993,35.016,Industrial
Stuttgart,1994,29.585,Traffic
Stuttgart,1994,31.82125,Background
Stuttgart,1994,32.516,Industrial
Stuttgart,1995,31.563,Traffic
Stuttgart,1995,34.003499999999995,Background
Stuttgart,1995,34.951,Industrial
Stuttgart,1996,28.294,Traffic
Stuttgart,1996,32.661249999999995,Background
Stuttgart,1996,29.458,Industrial
Stuttgart,1997,29.939,Traffic
Stuttgart,1997,34.5945,Background
Stuttgart,1997,30.67,Industrial
Stuttgart,1998,37.891,Traffic
Stuttgart,1998,39.3175,Background
Stuttgart,1998,35.665,Industrial
Stuttgart,1999,32.892,Traffic
Stuttgart,1999,39.19625,Background
Stuttgart,1999,29.591,Industrial
Stuttgart,2000,31.972,Traffic
Stuttgart,2000,40.492125,Background
Stuttgart,2000,33.692,Industrial
Stuttgart,2001,35.224500000000006,Traffic
Stuttgart,2001,43.921,Background
Stuttgart,2001,33.351,Industrial
Stuttgart,2002,31.587,Traffic
Stuttgart,2002,34.294,Background
Stuttgart,2002,31.064,Industrial
Stuttgart,2003,40.336,Traffic
Stuttgart,2003,43.44899999999999,Background
Stuttgart,2003,46.176,Industrial
Stuttgart,2004,37.938,Traffic
Stuttgart,2004,39.625,Background
Stuttgart,2005,35.956,Traffic
Stuttgart,2005,38.77,Background
Stuttgart,2006,36.765,Traffic
Stuttgart,2006,40.961,Background
Stuttgart,2007,35.968,Traffic
Stuttgart,2007,39.17,Background
Stuttgart,2008,33.09866666666667,Traffic
Stuttgart,2008,40.665,Background
Stuttgart,2009,31.387,Traffic
Stuttgart,2009,37.972,Background
Stuttgart,2010,35.97,Traffic
Stuttgart,2010,38.402,Background
Stuttgart,2011,37.662,Background
Stuttgart,2012,41.941,Background
Stuttgart,2013,39.484,Background
Stuttgart,2014,38.522,Background
Stuttgart,2015,42.421,Background
Stuttgart,2016,38.855,Background
Stuttgart,2017,42.222,Background
Stuttgart,2018,47.597,Background
Stuttgart,2019,46.854,Background
Stuttgart,2020,49.584,Background
Stuttgart,2021,33.665,Traffic
Stuttgart,2021,44.296,Background
Stuttgart,2022,37.032000000000004,Traffic
Stuttgart,2022,50.022,Background
Stuttgart,2023,40.5625,Traffic
Stuttgart,2023,52.673,Background
Stuttgart,2024,36.7925,Traffic
Stuttgart,2024,46.002,Background
Stuttgart,2025,37.722,Traffic
Stuttgart,2025,45.483,Background
Suhl,1992,41.125,Traffic
Suhl,1993,42.89,Traffic
Suhl,1994,41.032,Traffic
Suhl,1995,35.399,Traffic
Suhl,1996,33.524,Traffic
Suhl,1997,36.387,Traffic
Suhl,1998,39.368,Traffic
Suhl,1999,39.585,Traffic
Suhl,2000,38.705,Traffic
Suhl,2001,39.926,Traffic
Suhl,2007,46.081,Background
Suhl,2008,57.898,Background
Sulzbach-Rosenberg,2012,41.648,Background
Sulzbach-Rosenberg,2013,43.056,Background
Sulzbach-Rosenberg,2014,40.794,Background
Sulzbach-Rosenberg,2015,44.166,Background
Sulzbach-Rosenberg,2016,41.307,Background
Sulzbach-Rosenberg,2017,45.197,Background
Sulzbach-Rosenberg,2018,49.929,Background
Sulzbach-Rosenberg,2019,47.253,Background
Sulzbach-Rosenberg,2020,44.823,Background
Sulzbach-Rosenberg,2021,43.466,Background
Sulzbach-Rosenberg,2022,47.451,Background
Sulzbach-Rosenberg,2023,49.608,Background
Sulzbach-Rosenberg,2024,46.312,Background
Sulzbach-Rosenberg,2025,32.751,Background
Sulzbach/Saar,2002,33.133,Background
Sulzbach/Saar,2003,46.945,Background
Sulzbach/Saar,2004,37.77,Background
Sulzbach/Saar,2005,37.059,Background
Sulzbach/Saar,2006,40.262,Background
Sulzbach/Saar,2007,38.956,Background
Sulzbach/Saar,2008,39.009,Background
Sulzbach/Saar,2009,42.153,Background
Sulzbach/Saar,2010,42.735,Background
Sulzbach/Saar,2011,37.704,Background
Sulzbach/Saar,2012,39.29,Background
Sulzbach/Saar,2013,40.379,Background
Sulzbach/Saar,2014,38.59,Background
Sulzbach/Saar,2015,41.865,Background
Sulzbach/Saar,2016,37.713,Background
Sulzbach/Saar,2017,28.225,Background
Sylt,1984,58.692,Background
Sylt,1985,60.182,Background
Sylt,1986,67.973,Background
Sylt,1988,70.982,Background
Sylt,1989,74.938,Background
Sylt,1990,54.543,Background
Sylt,1991,50.718,Background
Sylt,1992,55.351,Background
Sylt,1993,55.69,Background
Sylt,1994,61.778,Background
Sylt,1995,64.803,Background
Sylt,1996,63.840500000000006,Background
Sylt,1997,65.041,Background
Sylt,1998,65.04849999999999,Background
Sylt,1999,71.0365,Background
Sylt,2000,64.1985,Background
Sylt,2001,63.1555,Background
Sylt,2002,68.68,Background
Sylt,2003,71.466,Background
Sylt,2004,73.813,Background
Sylt,2005,67.89,Background
Sylt,2006,70.562,Background
Sylt,2007,67.174,Background
Sylt,2008,67.705,Background
Sylt,2009,63.066,Background
Sylt,2010,65.832,Background
Sylt,2011,65.366,Background
Sylt,2012,67.21,Background
Sylt,2013,68.575,Background
Sylt,2014,66.127,Background
Sylt,2015,67.113,Background
Sylt,2016,67.373,Background
Sylt,2017,66.26,Background
Sylt,2018,66.244,Background
Sylt,2019,68.487,Background
Sylt,2020,68.513,Background
Sylt,2021,66.952,Background
Sylt,2022,69.324,Background
Sylt,2023,69.897,Background
Sylt,2024,69.59,Background
Sylt,2025,79.569,Background
Sömmerda,2010,43.207,Background
Sömmerda,2011,47.819,Background
Sömmerda,2012,48.013,Background
Sömmerda,2013,49.353,Background
Südharz,2011,45.827,Background
Südharz,2012,45.84,Background
Südharz,2013,48.163,Background
Südharz,2014,43.976,Background
Südharz,2015,48.129,Background
Südharz,2016,44.394,Background
Südharz,2017,44.975,Background
Südharz,2018,52.831,Background
Südharz,2019,50.678,Background
Südharz,2020,48.818,Background
Südharz,2021,45.402,Background
Südharz,2022,50.122,Background
Südharz,2023,52.918,Background
Südharz,2024,51.802,Background
Südharz,2025,57.107,Background
Tauberbischofsheim,1990,23.833,Background
Tauberbischofsheim,1991,44.853,Background
Tauberbischofsheim,1992,40.459,Background
Tauberbischofsheim,1993,41.079,Background
Tauberbischofsheim,1994,45.527,Background
Tauberbischofsheim,1995,41.63,Background
Tauberbischofsheim,1996,40.164,Background
Tauberbischofsheim,1997,37.709,Background
Tauberbischofsheim,1998,41.981,Background
Tauberbischofsheim,1999,46.306,Background
Tauberbischofsheim,2000,43.574,Background
Tauberbischofsheim,2001,44.32,Background
Tauberbischofsheim,2002,41.935,Background
Tauberbischofsheim,2003,47.472,Background
Tauberbischofsheim,2004,44.782,Background
Tauberbischofsheim,2005,43.455,Background
Tauberbischofsheim,2006,44.135,Background
Tauberbischofsheim,2007,41.095,Background
Tauberbischofsheim,2008,41.964,Background
Tauberbischofsheim,2009,38.801,Background
Tauberbischofsheim,2010,44.126,Background
Tauberbischofsheim,2011,41.648,Background
Tauberbischofsheim,2012,44.491,Background
Tauberbischofsheim,2013,43.457,Background
Tauberbischofsheim,2014,40.8,Background
Tauberbischofsheim,2015,46.968,Background
Tauberbischofsheim,2016,42.452,Background
Tauberbischofsheim,2017,44.252,Background
Tauberbischofsheim,2018,48.579,Background
Tauberbischofsheim,2019,44.979,Background
Tauberbischofsheim,2020,46.467,Background
Tauberbischofsheim,2021,42.136,Background
Tauberbischofsheim,2022,49.737,Background
Tauberbischofsheim,2023,51.579,Background
Tauberbischofsheim,2024,44.825,Background
Tauberbischofsheim,2025,43.503,Background
Teterow,1991,51.473,Background
Teterow,1992,42.224,Background
Teterow,1993,43.66,Background
Teterow,1994,50.046,Background
Teterow,1995,51.656,Background
Teterow,1996,49.145,Background
Teterow,1997,51.646,Background
Teterow,1998,54.344,Background
Thalfang am Erbeskopf,1984,53.544,Background
Thalfang am Erbeskopf,1985,51.868,Background
Thalfang am Erbeskopf,1986,50.353,Background
Thalfang am Erbeskopf,1988,72.131,Background
Thalfang am Erbeskopf,1989,77.41,Background
Thalfang am Erbeskopf,1990,63.526,Background
Thalfang am Erbeskopf,1991,61.384,Background
Thalfang am Erbeskopf,1992,54.699,Background
Thalfang am Erbeskopf,1993,59.162,Background
Thalfang am Erbeskopf,1994,63.152,Background
Thalfang am Erbeskopf,1995,58.833,Background
Thalfang am Erbeskopf,1996,64.2765,Background
Thalfang am Erbeskopf,1997,67.88050000000001,Background
Thalfang am Erbeskopf,1998,68.751,Background
Thalfang am Erbeskopf,1999,77.89150000000001,Background
Thalfang am Erbeskopf,2000,67.3275,Background
Thalfang am Erbeskopf,2001,62.335,Background
Thalfang am Erbeskopf,2002,63.959,Background
Thalfang am Erbeskopf,2003,72.297,Background
Thalfang am Erbeskopf,2004,69.58,Background
