Stimmart,AGS,Kreis,Gemeinde,Gemeindename,"Kurzname","Wahlvorschlagsträger_Lang",Art des Wahlvorschlags-trägers,Stimmen,Sitze,darunter Sitze weiblich,Wahlberechtigte,Wähler,Wähler B1,Gültige Stimmen,Ungültige Stimmzettel
Gemeindevertretung,12063273,63,273,Schönwalde-Glien                                  ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,854,1,0,7827,4360,630,12655,83
Gemeindevertretung,12063273,63,273,Schönwalde-Glien                                  ,NPD,Nationaldemokratische Partei Deutschlands,P,314,1,0,7827,4360,630,12655,83
Gemeindevertretung,12063273,63,273,Schönwalde-Glien                                  ,SPD,Sozialdemokratische Partei Deutschlands,P,3594,5,1,7827,4360,630,12655,83
Gemeindevertretung,12063357,63,357,Wustermark                                        ,CDU,Christlich Demokratische Union Deutschlands,P,2456,5,0,6759,3043,460,8641,95
Gemeindevertretung,12063357,63,357,Wustermark                                        ,DIE LINKE,DIE LINKE,P,1567,3,2,6759,3043,460,8641,95
Gemeindevertretung,12063357,63,357,Wustermark                                        ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,723,2,1,6759,3043,460,8641,95
Gemeindevertretung,12063357,63,357,Wustermark                                        ,Skowrnowski,Einzelwahlvorschlag Skowrnowski,EB,128,0,0,6759,3043,460,8641,95
Gemeindevertretung,12063357,63,357,Wustermark                                        ,SPD,Sozialdemokratische Partei Deutschlands,P,2103,5,2,6759,3043,460,8641,95
Gemeindevertretung,12063357,63,357,Wustermark                                        ,Speer,Einzelwahlvorschlag Speer,EB,116,0,0,6759,3043,460,8641,95
Gemeindevertretung,12063357,63,357,Wustermark                                        ,WWG,Wustermarker WählerGemeinschaft,WG,1548,3,1,6759,3043,460,8641,95
Gemeindevertretung,12063088,63,088,Friesack                                          ,CDU,Christlich Demokratische Union Deutschlands,P,501,2,0,2160,921,128,2675,21
Gemeindevertretung,12063088,63,088,Friesack                                          ,DIE LINKE,DIE LINKE,P,466,2,0,2160,921,128,2675,21
Gemeindevertretung,12063088,63,088,Friesack                                          ,EB Töpfer,Einzelwahlvorschlag Töpfer,EB,182,1,0,2160,921,128,2675,21
Gemeindevertretung,12063088,63,088,Friesack                                          ,FDP,Freie Demokratische Partei,P,89,1,0,2160,921,128,2675,21
Gemeindevertretung,12063088,63,088,Friesack                                          ,SPD,Sozialdemokratische Partei Deutschlands,P,932,4,0,2160,921,128,2675,21
Gemeindevertretung,12063088,63,088,Friesack                                          ,Wählergruppe Bauern,Wählergruppe Bauern,WG,505,2,0,2160,921,128,2675,21
Gemeindevertretung,12063142,63,142,Wiesenaue                                         ,EB Bode,Einzelwahlvorschlag Bode,EB,14,0,0,661,411,45,1172,14
Gemeindevertretung,12063142,63,142,Wiesenaue                                         ,EB Gehrke,Einzelwahlvorschlag Gehrke,EB,36,0,0,661,411,45,1172,14
Gemeindevertretung,12063142,63,142,Wiesenaue                                         ,EB Grabandt,Einzelwahlvorschlag Grabandt,EB,26,0,0,661,411,45,1172,14
Gemeindevertretung,12063142,63,142,Wiesenaue                                         ,EB Gräning,Einzelwahlvorschlag Gräning,EB,144,1,1,661,411,45,1172,14
Gemeindevertretung,12063142,63,142,Wiesenaue                                         ,FDP,Freie Demokratische Partei,P,40,1,1,661,411,45,1172,14
Gemeindevertretung,12063142,63,142,Wiesenaue                                         ,WG Brädikow,Wählergruppe Brädikow,WG,474,4,2,661,411,45,1172,14
Gemeindevertretung,12063142,63,142,Wiesenaue                                         ,WG Jahnberge,Wählergruppe Jahnberge,WG,234,2,2,661,411,45,1172,14
Gemeindevertretung,12063142,63,142,Wiesenaue                                         ,WG Vietznitz,Wählergemeinschaft Vietznitz,WG,204,2,0,661,411,45,1172,14
Gemeindevertretung,12063202,63,202,Mühlenberge                                       ,BBM,Bürgerbündnis Mühlenberge,WG,453,3,1,654,465,64,1357,12
Gemeindevertretung,12063202,63,202,Mühlenberge                                       ,EB Woehlert,Einzelwahlvorschlag Woehlert,EB,58,1,0,654,465,64,1357,12
Gemeindevertretung,12063202,63,202,Mühlenberge                                       ,WUM,Wählerunion Mühlenberge,WG,846,6,0,654,465,64,1357,12
Gemeindevertretung,12063228,63,228,Paulinenaue                                       ,DIE LINKE,DIE LINKE,P,316,2,1,1053,601,85,1724,14
Gemeindevertretung,12063228,63,228,Paulinenaue                                       ,EB Müller,Einzelwahlvorschlag Müller,EB,85,1,0,1053,601,85,1724,14
Gemeindevertretung,12063228,63,228,Paulinenaue                                       ,SPD,Sozialdemokratische Partei Deutschlands,P,710,4,1,1053,601,85,1724,14
Gemeindevertretung,12063228,63,228,Paulinenaue                                       ,WG FFw,Wählergruppe Freiwillige Feuerwehr e.V.,WG,367,2,0,1053,601,85,1724,14
Gemeindevertretung,12063228,63,228,Paulinenaue                                       ,WG FSelbelang,Wählergruppe Für Selbelang,WG,246,1,0,1053,601,85,1724,14
Gemeindevertretung,12063240,63,240,Pessin                                            ,EB Bangert,Einzelwahlvorschlag Bangert,EB,82,1,0,573,266,30,782,5
Gemeindevertretung,12063240,63,240,Pessin                                            ,EB Bussian,Einzelwahlvorschlag Bussian,EB,11,0,0,573,266,30,782,5
Gemeindevertretung,12063240,63,240,Pessin                                            ,EB Mundt,Einzelwahlvorschlag Mundt,EB,15,0,0,573,266,30,782,5
Gemeindevertretung,12063240,63,240,Pessin                                            ,EB Sengebusch-Kähne,Einzelwahlvorschlag Sengebusch- Kähne,EB,69,1,0,573,266,30,782,5
Gemeindevertretung,12063240,63,240,Pessin                                            ,WG Landleben,Wählergruppe Landleben,WG,340,3,1,573,266,30,782,5
Gemeindevertretung,12063240,63,240,Pessin                                            ,WG Pessiner Carnevalsclub,Wählergruppe Pessiner Carnevalsclub e.V.,WG,265,3,0,573,266,30,782,5
Gemeindevertretung,12063256,63,256,Retzow                                            ,Ländl. WGM,Ländliche Wählergemeinschaft,WG,563,8,3,449,190,19,563,2
Gemeindevertretung,12063165,63,165,Kotzen                                            ,"Heinrich, Sven","Heinrich, Sven",EB,37,0,0,491,304,30,881,8
Gemeindevertretung,12063165,63,165,Kotzen                                            ,"Hünicke, Tobias","Hünicke, Tobias",EB,114,1,0,491,304,30,881,8
Gemeindevertretung,12063165,63,165,Kotzen                                            ,"Müller, Christian","Müller, Christian",EB,50,0,0,491,304,30,881,8
Gemeindevertretung,12063165,63,165,Kotzen                                            ,Proaktiv Kotzen,Proaktiv Kotzen,WG,318,3,1,491,304,30,881,8
Gemeindevertretung,12063165,63,165,Kotzen                                            ,W.I-L,Wählergruppe Interessengruppe Landin,WG,186,2,1,491,304,30,881,8
Gemeindevertretung,12063165,63,165,Kotzen                                            ,"WG Dorf, Natur-Kultur","WG Kotzen, Kriele und Landin für Dorfentw.,Natur und Kultur",WG,176,2,0,491,304,30,881,8
Gemeindevertretung,12063186,63,186,Märkisch Luch                                     ,BVB/Freie Wähler Märk. Luch,Brbg. Vereinigte Bürgerbewegungen/Freie Wähler Märk. Luch,LV,348,2,0,1114,510,52,1496,6
Gemeindevertretung,12063186,63,186,Märkisch Luch                                     ,CDU,Christlich Demokratische Union Deutschlands,P,53,0,0,1114,510,52,1496,6
Gemeindevertretung,12063186,63,186,Märkisch Luch                                     ,"Marquart, Uta","Marquart, Uta",EB,84,1,1,1114,510,52,1496,6
Gemeindevertretung,12063186,63,186,Märkisch Luch                                     ,"Rosanski, Eleonore","Rosanski, Eleonore",EB,86,1,1,1114,510,52,1496,6
Gemeindevertretung,12063186,63,186,Märkisch Luch                                     ,"Schönfeld, Volker","Schönfeld, Volker",EB,79,0,0,1114,510,52,1496,6
Gemeindevertretung,12063186,63,186,Märkisch Luch                                     ,UWB,unabhängige Wählergruppe Barnewitz,WG,846,6,3,1114,510,52,1496,6
Gemeindevertretung,12063212,63,212,Nennhausen                                        ,BI Zukunft f.d. Gem Nennhausen,"Unabhäng. Bürgerinit. ""Zukunft f.d. Gemeinde Nennhausen""",WG,869,4,2,1646,862,114,2495,21
Gemeindevertretung,12063212,63,212,Nennhausen                                        ,FDP,Freie Demokratische Partei,P,58,0,0,1646,862,114,2495,21
Gemeindevertretung,12063212,63,212,Nennhausen                                        ,Gemeinsam vor Ort,Gemeinsam vor Ort,WG,1568,8,2,1646,862,114,2495,21
Gemeindevertretung,12063293,63,293,Stechow-Ferchesar                                 ,FWFS,Freie Wähler Ferchesar/ Stechow,WG,544,3,0,767,510,17,1487,10
Gemeindevertretung,12063293,63,293,Stechow-Ferchesar                                 ,u.p.W.S.,unabhängige parteilose Wählergruppe Stechow,WG,832,6,3,767,510,17,1487,10
Gemeindevertretung,12063293,63,293,Stechow-Ferchesar                                 ,"Wegwerth, Wolfgang","Wegwerth, Wolfgang",EB,111,1,0,767,510,17,1487,10
Gemeindevertretung,12063094,63,094,Gollenberg                                        ,FDP,Freie Demokratische Partei,P,350,5,4,393,218,29,631,5
Gemeindevertretung,12063094,63,094,Gollenberg                                        ,SPD,Sozialdemokratische Partei Deutschlands,P,281,3,0,393,218,29,631,5
Gemeindevertretung,12063112,63,112,Großderschau                                      ,Bauern,Wählergruppe Bauern,WG,309,4,1,411,239,16,702,1
Gemeindevertretung,12063112,63,112,Großderschau                                      ,EV Heide,Einzelwahlvorschlag Heide,EB,20,0,0,411,239,16,702,1
Gemeindevertretung,12063112,63,112,Großderschau                                      ,EV Klein,Einzelwahlvorschlag Klein,EB,41,0,0,411,239,16,702,1
Gemeindevertretung,12063112,63,112,Großderschau                                      ,EV Lamprecht,Einzelwahlvorschlag Lamprecht,EB,70,1,0,411,239,16,702,1
Gemeindevertretung,12063112,63,112,Großderschau                                      ,EV Ratzmer,Einzelwahlvorschlag Ratzmer,EB,47,1,1,411,239,16,702,1
Gemeindevertretung,12063112,63,112,Großderschau                                      ,EV Specht,Einzelwahlvorschlag Specht,EB,120,1,0,411,239,16,702,1
Gemeindevertretung,12063112,63,112,Großderschau                                      ,SPD,Sozialdemokratische Partei Deutschlands,P,95,1,1,411,239,16,702,1
Gemeindevertretung,12063134,63,134,Havelaue                                          ,CDU,Christlich Demokratische Union Deutschlands,P,289,2,1,783,524,66,1530,10
Gemeindevertretung,12063134,63,134,Havelaue                                          ,DIE LINKE,DIE LINKE,P,165,1,0,783,524,66,1530,10
Gemeindevertretung,12063134,63,134,Havelaue                                          ,EV Paproth,Einzelwahlvorschlag Paproth,EB,66,0,0,783,524,66,1530,10
Gemeindevertretung,12063134,63,134,Havelaue                                          ,FDP,Freie Demokratische Partei,P,429,3,0,783,524,66,1530,10
Gemeindevertretung,12063134,63,134,Havelaue                                          ,SGH,Schöne Gemeinde Havelaue,WG,245,2,2,783,524,66,1530,10
Gemeindevertretung,12063134,63,134,Havelaue                                          ,SPD,Sozialdemokratische Partei Deutschlands,P,336,2,1,783,524,66,1530,10
Gemeindevertretung,12063161,63,161,Kleßen-Görne                                      ,CDU,Christlich Demokratische Union Deutschlands,P,137,2,0,311,198,8,584,3
Gemeindevertretung,12063161,63,161,Kleßen-Görne                                      ,EV Eckert,Einzelwahlvorschlag Eckert,EB,109,1,1,311,198,8,584,3
Gemeindevertretung,12063161,63,161,Kleßen-Görne                                      ,EV Schmitt,Einzelwahlvorschlag Schmitt,EB,34,0,0,311,198,8,584,3
Gemeindevertretung,12063161,63,161,Kleßen-Görne                                      ,FDP,Freie Demokratische Partei,P,47,1,0,311,198,8,584,3
Gemeindevertretung,12063161,63,161,Kleßen-Görne                                      ,SPD,Sozialdemokratische Partei Deutschlands,P,257,4,1,311,198,8,584,3
Gemeindevertretung,12063260,63,260,Rhinow                                            ,CDU,Christlich Demokratische Union Deutschlands,P,216,1,0,1444,798,189,2290,21
Gemeindevertretung,12063260,63,260,Rhinow                                            ,DIE LINKE,DIE LINKE,P,319,2,0,1444,798,189,2290,21
Gemeindevertretung,12063260,63,260,Rhinow                                            ,"EV Klare, Axel","Einzelwahlvorschlag Klare, Axel",EB,112,1,0,1444,798,189,2290,21
Gemeindevertretung,12063260,63,260,Rhinow                                            ,"EV Klare, Henry","Einzelwahlvorschlag Klare, Henry",EB,134,1,0,1444,798,189,2290,21
Gemeindevertretung,12063260,63,260,Rhinow                                            ,EV Lempart,Einzelwahlvorschlag Lempart,EB,54,0,0,1444,798,189,2290,21
Gemeindevertretung,12063260,63,260,Rhinow                                            ,EV Piske,Einzelwahlvorschlag Piske,EB,121,1,0,1444,798,189,2290,21
Gemeindevertretung,12063260,63,260,Rhinow                                            ,EV Sagewka,Einzelwahlvorschlag Sagewka,EB,82,0,0,1444,798,189,2290,21
Gemeindevertretung,12063260,63,260,Rhinow                                            ,FDP,Freie Demokratische Partei,P,413,2,0,1444,798,189,2290,21
Gemeindevertretung,12063260,63,260,Rhinow                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,839,4,1,1444,798,189,2290,21
Gemeindevertretung,12063274,63,274,Seeblick                                          ,CDU,Christlich Demokratische Union Deutschlands,P,71,0,0,799,415,43,1184,13
Gemeindevertretung,12063274,63,274,Seeblick                                          ,EV Bukowski,Einzelwahlvorschlag Bukowski,EB,86,1,0,799,415,43,1184,13
Gemeindevertretung,12063274,63,274,Seeblick                                          ,EV Glauche,Einzelwahlvorschlag Glauche,EB,51,0,0,799,415,43,1184,13
Gemeindevertretung,12063274,63,274,Seeblick                                          ,EV Höffler,Einzelwahlvorschlag Höffler,EB,199,2,0,799,415,43,1184,13
Gemeindevertretung,12063274,63,274,Seeblick                                          ,EV Kujath,Einzelwahlvorschlag Kujath,EB,42,0,0,799,415,43,1184,13
Gemeindevertretung,12063274,63,274,Seeblick                                          ,EV Lehmann-Korn,Einzelwahlvorschlag Lehmann-Korn,EB,96,1,1,799,415,43,1184,13
Gemeindevertretung,12063274,63,274,Seeblick                                          ,FDP,Freie Demokratische Partei,P,72,1,0,799,415,43,1184,13
Gemeindevertretung,12063274,63,274,Seeblick                                          ,SPD,Sozialdemokratische Partei Deutschlands,P,567,5,2,799,415,43,1184,13
Gemeindevertretung,12064029,64,029,Altlandsberg                                      ,A & O,Aktiv & Offen Wählergruppe für Altlandsberg & Ortsteile,WG,1462,3,2,7695,3525,666,10282,68
Gemeindevertretung,12064029,64,029,Altlandsberg                                      ,CDU,Christlich Demokratische Union Deutschlands,P,2435,4,1,7695,3525,666,10282,68
Gemeindevertretung,12064029,64,029,Altlandsberg                                      ,DIE LINKE,DIE LINKE,P,2455,4,2,7695,3525,666,10282,68
Gemeindevertretung,12064029,64,029,Altlandsberg                                      ,EWV Focken,Einzelwahlvorschlag Focken,EB,119,0,0,7695,3525,666,10282,68
Gemeindevertretung,12064029,64,029,Altlandsberg                                      ,EWV Prinz,Einzelwahlvorschlag Prinz,EB,200,1,0,7695,3525,666,10282,68
Gemeindevertretung,12064029,64,029,Altlandsberg                                      ,Landfraktion,Wählergruppe Landfraktion,WG,688,1,0,7695,3525,666,10282,68
